movieId,rating,timestamp,userId
377,4,833566553,32695
377,4,833576654,253785
278,3,833576981,170233
356,3,833581982,231035
356,5,833613014,80721
356,5,833624639,194711
377,5,833627393,185160
278,3,833634201,115315
377,4,833641769,144596
377,4,833645046,197643
356,4,833646938,153585
377,4,833659337,34221
356,4,833673953,6418
378,4,833677216,35097
377,5,833682551,38398
356,4,833699931,12423
377,5,833702289,119306
356,2,833708418,41733
356,3,833709405,274956
356,5,833710056,180983
356,3,833710965,161902
356,4,833712265,141697
356,3,833718367,248486
377,4,833718472,248486
377,5,833723415,228727
356,4,833724161,38040
356,4,833727961,137223
377,4,833728524,93564
378,4,833793493,242066
356,3,833802729,120020
377,4,833804737,245182
378,1,833805595,95464
356,3,833807561,47910
175,4,833810527,28944
356,3,833812865,233864
356,5,833822637,53465
356,4,833824170,168608
377,5,833824389,104850
356,4,833824826,36782
175,4,833831977,93112
377,5,833838602,261042
356,4,833839842,72495
377,1,833848841,149820
278,5,833849734,149820
295,5,833850500,149820
356,5,833876492,60952
356,5,833877873,183778
377,5,833884623,134955
377,4,833884671,199206
356,3,833887840,20216
377,5,833888000,199794
378,5,833890495,92393
356,4,833894665,240481
377,3,833906675,105554
356,5,833906742,4989
356,5,833908051,168937
377,2,833908204,168937
356,5,833916207,114492
356,3,833922436,188408
356,5,833940469,232701
356,5,833953635,12140
356,5,833956337,220579
377,4,833961852,143611
356,1,833962567,243772
377,4,833963219,140685
356,5,833965175,268575
377,3,833969080,104738
175,3,833972393,281674
377,3,833975083,19404
356,4,833985241,216565
356,3,833985617,156749
377,3,833988579,257989
356,3,833991617,191223
356,5,833997039,249836
377,4,834018218,169698
278,3,834021783,115783
356,4,834042915,108570
356,5,834047168,206137
356,4,834052559,262458
378,3,834053743,196147
356,4,834055642,28959
377,4,834057346,142071
278,3,834059964,28112
356,4,834059979,259332
356,4,834060282,275412
377,5,834062744,2503
378,3,834066685,246311
356,4,834068340,108782
356,3,834068403,266149
356,3,834073837,109127
356,5,834075358,196547
377,4,834077297,246048
356,5,834090906,270150
377,5,834091766,52801
356,4,834092135,93825
377,5,834095542,97508
356,3,834108713,21641
356,5,834126568,229354
356,3,834127382,145970
377,3,834134490,251922
377,4,834135955,151987
356,3,834140618,78607
377,3,834140712,78607
378,3,834143731,201555
377,5,834148206,30570
356,5,834150265,88435
356,5,834150764,211603
356,5,834157840,82962
356,4,834158331,224959
377,3,834162510,158362
377,3,834165183,177122
356,3,834171030,69691
356,5,834177858,58940
377,5,834177931,58940
377,5,834181070,131137
377,4,834184886,20800
377,5,834192999,70747
356,4,834203714,99003
278,3,834211126,147114
377,4,834220070,61646
356,5,834220816,52268
378,3,834226712,156350
278,4,834233861,145014
377,4,834239548,79965
356,4,834242876,129666
377,4,834249894,63182
356,4,834249918,63182
356,5,834250101,216630
356,5,834258868,260219
377,3,834261148,202858
377,3,834267956,137258
378,4,834287867,12974
377,5,834307674,23127
356,4,834307991,238910
356,5,834315227,190206
356,4,834316041,35159
278,3,834316560,181877
356,4,834319794,63308
356,5,834319879,104935
377,3,834321753,41867
377,1,834328364,65271
377,4,834328501,53294
377,5,834329062,5362
377,5,834348212,837
356,5,834359452,256823
356,3,834360142,98426
356,3,834367428,189809
377,2,834367926,157814
377,4,834371220,220150
377,4,834400718,12175
356,4,834402974,101514
377,3,834404551,92814
378,3,834405193,92814
278,3,834416343,87360
356,3,834417710,146091
356,5,834418416,20347
356,5,834418653,91425
278,3,834419323,127318
356,3,834427514,157116
356,5,834429470,261969
377,4,834432794,50698
356,3,834434284,223057
356,3,834438807,19321
356,3,834443060,212250
278,3,834452345,218357
356,1,834476088,110067
377,5,834482860,182536
356,5,834483898,107303
356,3,834498710,215914
356,3,834499223,79161
356,5,834504347,183734
377,4,834554847,47705
377,2,834575423,5665
175,3,834575911,5665
378,3,834576342,54635
356,3,834577794,6614
356,4,834579331,177173
377,4,834580465,255389
175,1,834581732,127048
377,4,834581923,44538
356,5,834583202,191354
356,3,834585294,240730
356,4,834592068,2820
356,4,834596188,142317
377,5,834598206,218293
377,4,834598730,129687
356,4,834599636,233847
356,3,834603036,105838
377,5,834614785,14265
356,1,834646391,140537
356,5,834646747,224455
356,3,834651406,252211
377,3,834652999,112154
356,5,834661442,218115
377,3,834665195,65860
377,5,834666943,186079
377,5,834667377,87375
278,3,834668033,139389
356,5,834668925,143
378,4,834671827,268392
378,3,834672896,11416
356,5,834675352,64265
356,4,834676274,37792
377,3,834681476,62871
377,3,834681518,172961
356,4,834691790,232282
377,5,834694646,219724
378,3,834697793,249894
378,5,834700747,191670
377,4,834707573,90751
377,4,834735127,177942
356,5,834735245,104174
377,5,834736112,235192
278,3,834739750,235192
377,3,834741263,212041
356,5,834745295,105457
377,5,834747007,174436
377,3,834758457,10311
356,5,834761819,101678
356,5,834764139,242611
356,4,834764841,91566
378,3,834767782,198284
378,4,834769392,91566
356,2,834774614,222945
378,3,834782686,64176
377,3,834805360,239318
356,5,834820348,58861
356,4,834822105,262516
356,4,834840102,17048
356,4,834865241,80007
377,4,834865378,80007
356,3,834871956,82252
356,4,834877015,188304
356,4,834884112,273125
377,3,834884310,273125
356,5,834909221,221306
377,3,834910043,134489
377,4,834916549,95172
377,4,834916662,262388
377,5,834926588,163298
377,3,834926898,256311
377,5,834935881,150419
377,4,834942498,271547
378,3,834948172,68060
356,5,834963596,261290
356,5,834965808,230200
356,4,834973546,280949
377,5,834978104,40318
378,3,834993668,280192
377,4,834998313,19358
356,5,834998922,241287
356,5,835004788,103712
356,4,835005637,106267
356,3,835007512,184418
278,3,835009043,44538
175,2,835010979,210557
356,5,835011840,253214
356,4,835015321,126302
356,3,835015945,95367
356,3,835016086,62655
377,3,835021982,154100
377,3,835022267,173324
356,4,835022342,6572
356,4,835023353,91594
356,4,835024997,56529
356,4,835030307,245566
356,3,835030937,199860
278,1,835035238,245566
356,5,835038673,174054
377,3,835039078,209651
356,5,835040744,140858
175,3,835041632,140858
356,5,835046157,96858
377,3,835046215,96858
377,5,835051923,6864
356,5,835052017,6864
356,5,835065473,32540
356,4,835080361,73707
356,5,835089316,26041
356,4,835096064,215816
356,5,835099524,277898
377,4,835101251,9484
377,5,835106068,14407
377,4,835114216,96388
377,4,835114817,72687
377,4,835115509,111112
356,5,835129054,257677
356,3,835130211,80527
175,5,835130819,87484
356,3,835130876,67934
356,4,835137984,110838
356,5,835138365,100705
356,5,835148475,163659
356,4,835150765,71431
356,4,835154901,158504
356,4,835160725,195570
356,4,835167997,171844
356,3,835168504,143827
356,4,835170289,135439
356,4,835171716,55105
377,5,835171977,132163
356,5,835175678,102294
356,3,835176132,189514
378,4,835178403,9179
278,4,835179039,103368
356,5,835189889,128327
356,5,835190822,219313
377,4,835193928,23205
356,5,835197441,184586
356,5,835198357,9559
356,4,835203169,32697
356,2,835204308,190825
377,4,835204482,38229
377,1,835205590,141719
377,5,835206441,51869
377,4,835208076,24014
356,4,835212387,268725
377,3,835214734,185040
377,3,835223767,177055
377,4,835226044,131192
377,5,835234740,141937
356,4,835252412,11587
377,3,835256427,250803
356,2,835262651,23808
377,3,835263945,244750
377,4,835268462,141233
356,5,835269749,54958
356,4,835280123,41276
377,4,835287406,35728
356,3,835296190,27516
377,2,835305654,264323
356,5,835306641,274561
356,5,835308339,128956
356,5,835308627,22908
377,5,835333949,276978
295,3,835335929,180377
377,3,835337990,206710
377,4,835339322,261908
356,5,835343406,13270
377,3,835351740,225553
356,5,835353436,275930
356,4,835353437,147963
377,4,835355275,121834
356,5,835358036,118235
377,4,835360571,264094
278,3,835360776,260152
377,3,835360921,198698
377,5,835360943,171749
356,5,835364985,25245
356,5,835366222,272022
356,4,835366307,201958
378,3,835367826,172125
356,2,835371987,275681
377,5,835374205,161259
377,3,835376996,246318
356,5,835378174,235039
356,5,835382246,249001
378,4,835383970,249001
378,4,835384199,201958
377,4,835386459,232094
356,4,835386838,73972
356,3,835392621,208068
356,5,835415102,130298
356,3,835431817,124708
356,2,835438035,227277
378,4,835439567,154598
377,4,835443275,20923
377,4,835448024,39424
377,5,835450532,253214
175,3,835453623,226627
356,1,835453960,11939
356,3,835454146,75026
356,3,835456403,76924
356,4,835458014,31682
356,5,835459113,137005
378,5,835459222,132716
377,3,835459319,230861
377,3,835459812,91980
377,4,835460130,53239
356,3,835462454,221841
356,5,835475971,18409
377,3,835482647,22526
378,3,835488000,205004
356,4,835506700,164964
377,4,835518755,249263
377,3,835520488,52095
356,5,835525209,90116
356,5,835525793,117324
356,4,835530390,107568
377,4,835531419,4264
377,4,835534902,145597
377,3,835535548,138723
356,4,835536143,108903
356,5,835536218,194443
356,4,835541631,210317
356,5,835541998,12397
356,5,835542835,59897
377,4,835549012,117057
377,3,835549062,117418
356,5,835555302,14840
377,3,835557005,34331
356,5,835557312,220631
377,3,835557444,220631
377,4,835557856,49641
377,3,835558752,148038
356,4,835558918,279184
356,3,835560274,63545
377,4,835562304,177623
356,4,835567057,160767
356,5,835574065,228756
377,4,835580543,12920
295,3,835581326,66533
356,4,835595570,120999
356,5,835601336,230053
377,4,835601366,80801
356,3,835602555,81138
356,5,835602612,86509
356,4,835606974,146168
356,3,835611936,89977
377,4,835612679,114178
377,4,835614534,265495
356,5,835614785,19504
377,3,835615377,149796
356,5,835615697,63598
356,3,835617351,274707
356,4,835617819,157338
377,2,835619227,42735
356,2,835620325,179908
356,5,835622672,161950
377,3,835624829,42210
377,3,835625285,29590
356,5,835625794,264038
356,4,835625899,46906
356,3,835632217,166480
377,3,835632748,143061
378,4,835633013,166480
377,4,835637391,177670
356,3,835637507,245391
356,3,835639035,21267
377,4,835641251,67878
356,4,835642019,90089
356,5,835643706,101339
356,4,835647256,6666
356,3,835662786,237368
356,5,835668387,22710
377,3,835669654,142452
356,5,835679393,76024
356,5,835680906,73006
377,5,835681103,210277
356,3,835689090,63055
378,3,835689914,244361
356,4,835690280,105246
377,3,835690576,150207
356,4,835690627,137595
377,5,835694317,207185
356,5,835696241,37661
378,3,835697245,125525
175,3,835698878,32516
356,5,835700254,246241
356,3,835701361,115030
377,3,835701420,115030
377,5,835701885,171710
377,3,835702962,97324
356,5,835706423,237878
356,4,835706695,191516
377,4,835707464,262294
356,5,835708469,66498
377,5,835708554,66498
356,5,835708765,8587
356,4,835712741,126486
377,4,835713647,136442
356,3,835716037,251597
377,5,835716505,80194
356,5,835716683,80194
356,3,835724470,38505
377,3,835724874,91361
378,3,835730898,245158
356,4,835731223,228657
377,3,835731300,228657
356,5,835731736,113067
377,4,835737235,79865
356,5,835737552,53898
356,5,835741031,94533
377,5,835742964,125752
356,5,835746993,68664
356,5,835776918,101526
278,3,835777832,14027
356,5,835780580,113161
377,3,835784692,108039
377,4,835786790,68976
356,5,835787732,185673
356,5,835788840,144011
377,3,835790106,135730
356,5,835790423,282591
377,4,835790557,185906
377,5,835791376,112243
356,5,835791650,224397
377,5,835792740,12627
377,5,835794986,145190
356,5,835802141,117091
356,3,835804322,90018
377,4,835804722,234904
278,4,835805546,234904
356,5,835806299,38130
377,5,835807539,194249
356,2,835809642,282435
356,4,835809925,162222
356,3,835813606,211067
377,4,835815182,932
356,3,835816633,175244
356,4,835819773,252140
377,5,835825654,54102
356,5,835833415,215960
356,4,835837201,218429
356,5,835840272,95035
377,4,835848232,7632
377,5,835861311,207686
377,5,835862196,94464
377,4,835866827,148446
356,4,835867528,233223
356,5,835874353,12468
377,3,835876318,229625
377,3,835876742,39711
356,5,835877149,131516
377,4,835877905,144117
377,3,835886876,265399
377,5,835889331,90551
377,4,835893626,218729
356,5,835894800,122991
377,5,835901803,140203
377,5,835905124,129841
377,3,835909787,210814
377,4,835910074,173327
356,4,835919111,173319
377,5,835919319,173319
377,5,835919463,54821
356,5,835921494,200599
377,5,835921564,252785
377,4,835922715,276509
356,4,835940120,281035
356,5,835952459,202243
356,2,835956502,279172
377,3,835957495,235297
356,5,835957840,64956
356,4,835966313,103576
377,5,835966646,30760
356,3,835968101,273088
377,3,835968337,235135
377,5,835973005,271735
356,5,835973504,117373
356,3,835977114,249563
278,3,835978104,249563
356,4,835978140,124846
356,5,835984658,169168
356,3,835985792,94620
377,3,835988930,271896
377,5,835991053,157468
356,3,835993495,252981
356,3,835998093,86452
356,5,836004509,86516
356,2,836025260,33089
377,3,836030582,40149
377,5,836041053,180441
377,5,836043798,256836
377,5,836050173,235798
356,5,836051316,225259
356,4,836051875,92994
356,5,836053719,103624
356,3,836055416,167861
356,4,836058221,19203
377,5,836058282,19203
378,5,836060294,250805
377,3,836066024,205624
356,5,836066234,172557
377,5,836075008,227648
356,4,836075302,203943
356,5,836077184,117491
356,5,836083506,36436
377,3,836083586,36436
356,4,836089829,252549
356,4,836092066,203565
377,4,836092468,8796
377,4,836119137,181202
377,3,836126081,88248
356,4,836127352,39122
356,4,836136249,107531
377,5,836136288,107531
378,5,836140083,71980
356,5,836141250,212857
377,3,836141809,177308
356,4,836156456,149545
175,3,836156734,17195
377,5,836199733,60063
356,3,836202205,24119
377,5,836203625,52624
356,5,836206211,4491
356,4,836211846,269176
377,4,836214218,280841
377,5,836217138,69307
377,4,836231223,13039
356,5,836250718,89492
377,4,836258083,133651
356,4,836260201,194404
377,3,836272663,206691
377,4,836278394,162282
377,3,836284857,132697
377,5,836289391,214618
377,3,836292461,219779
377,4,836298460,196616
356,4,836299888,91437
356,3,836300433,69819
378,4,836301450,74821
356,5,836305590,132348
356,4,836306672,127699
356,3,836307239,11406
356,5,836310300,127260
356,5,836311163,30763
377,3,836314074,134470
356,5,836314304,49443
377,5,836314304,49443
278,3,836314502,108498
356,4,836315064,257832
356,3,836317948,112122
278,3,836326331,76419
356,5,836332496,239190
377,1,836334670,229010
356,3,836335186,94207
377,4,836346341,94682
356,4,836346947,225540
356,5,836372120,115186
356,3,836375158,134269
356,4,836375818,5684
356,5,836378010,145219
356,5,836379070,231703
356,5,836381729,183599
356,5,836385457,217828
356,4,836385469,231472
377,4,836385670,231472
377,4,836388944,171879
356,5,836391187,64694
377,4,836391195,150176
356,5,836392440,187932
356,5,836392579,118333
377,4,836397233,275801
377,3,836398861,20566
356,5,836401466,114345
356,4,836405253,222261
377,5,836406762,44853
356,5,836406778,237668
377,3,836417458,228276
356,5,836420442,274899
356,5,836422912,70127
356,5,836423834,50726
356,5,836425237,32161
356,4,836425697,116856
377,4,836425832,116856
378,3,836426743,116856
377,3,836429632,151755
378,4,836444063,85391
356,4,836462216,224204
378,3,836463186,272907
356,3,836472560,91330
377,3,836472767,54426
356,5,836476589,231100
356,4,836478200,280595
356,3,836488566,178896
377,3,836489115,125951
356,5,836493578,1011
377,4,836493818,49496
356,5,836497290,11480
356,3,836499217,18680
356,5,836505895,228977
377,3,836510772,21500
356,5,836511034,89443
377,4,836513866,12179
356,5,836515823,275180
356,3,836517645,279707
377,4,836523389,57164
356,3,836533399,205557
356,5,836559120,195850
377,4,836559970,144037
377,4,836561801,49339
356,2,836570542,201306
356,5,836573997,14635
356,4,836574041,183095
377,5,836574043,183095
356,5,836582045,221855
278,3,836584153,103207
356,4,836590388,8682
356,4,836590838,137701
356,4,836594012,236752
356,3,836605297,277714
356,4,836608795,16815
378,2,836609236,232431
378,4,836630664,170781
377,4,836631130,242449
356,5,836638717,27596
356,5,836649974,42303
377,3,836655392,91082
356,4,836660375,102440
356,5,836660545,210820
377,4,836679344,264161
356,5,836690005,67391
356,3,836690970,240227
356,3,836692175,243716
378,4,836695741,150687
377,3,836698240,85859
356,5,836699493,248093
377,5,836714463,4092
377,4,836715903,11248
377,4,836719666,139351
377,4,836722586,190273
356,4,836735652,157997
377,2,836736260,64004
377,5,836738661,282413
356,2,836741570,78499
377,3,836741732,78499
377,3,836744910,47289
356,4,836748847,136331
356,3,836751386,31539
377,3,836751512,31539
377,3,836753078,16705
356,3,836759477,16271
356,5,836761912,16550
377,5,836766970,746
377,4,836767628,187473
377,3,836769551,222118
175,3,836773408,99761
377,5,836774653,121187
356,4,836783225,31521
378,3,836794651,134189
356,4,836798288,166621
356,3,836808356,202270
377,4,836808656,49066
356,4,836812793,238723
356,5,836816006,11179
377,4,836818017,240133
175,4,836824858,234056
356,4,836832048,11494
356,5,836833988,136011
356,5,836837854,273217
356,4,836839288,121760
356,4,836840775,154385
356,5,836840979,266067
377,3,836841171,225333
378,3,836845811,272207
278,3,836846020,150453
377,4,836854940,207671
356,5,836856011,118661
356,3,836860361,271319
356,5,836869554,125582
377,4,836890642,202241
356,3,836898098,189240
377,5,836898331,189240
378,3,836901797,143996
356,5,836907171,273393
356,3,836912603,220606
377,4,836912898,196122
356,4,836913554,53632
377,4,836913685,265994
356,3,836913992,25733
356,3,836919421,127969
377,5,836920616,93196
356,3,836921566,209245
356,5,836922091,261374
377,4,836926889,169583
356,3,836926893,280699
356,5,836927741,104806
377,2,836928945,189289
356,4,836935679,226326
356,5,836936853,236843
356,5,836937231,35528
356,4,836938412,29827
377,3,836941089,37779
377,5,836943286,117106
356,5,836944067,132672
356,4,836948767,144586
377,5,836949236,243411
377,4,836952893,247410
377,3,836978262,169265
377,4,836983832,110260
377,5,836988168,270955
295,3,836992180,138327
377,4,836994568,275194
356,4,836995927,211315
377,4,836996012,211315
356,4,836998061,22008
377,4,836998689,199055
356,5,837009467,66099
356,4,837010335,223650
356,4,837010735,104169
377,5,837010804,104169
377,5,837011123,191604
356,4,837029369,157850
377,5,837030773,253440
356,5,837031722,124753
378,2,837036243,111413
377,4,837043126,248948
377,3,837050735,55534
377,4,837060733,189604
356,5,837061595,166753
356,5,837062823,335
377,4,837069802,261126
377,5,837073151,42568
377,4,837076470,72942
356,3,837077206,97633
377,3,837084182,12445
356,5,837094525,70036
377,4,837095562,16759
356,4,837097584,73700
356,5,837101318,141414
356,5,837104309,249007
356,4,837104943,241792
175,2,837109392,87816
356,4,837112996,193093
377,4,837117719,18326
356,3,837130484,214848
378,3,837133805,82205
377,5,837135810,99474
356,5,837146838,148838
356,5,837148589,26924
356,4,837159049,240026
377,3,837166078,94521
356,4,837169553,26746
377,5,837182430,154893
377,3,837184167,137063
377,5,837186675,257275
377,5,837189016,105389
377,3,837195085,234150
377,5,837204420,230236
356,5,837205540,180576
377,5,837205953,31842
377,4,837211235,207086
377,3,837212418,34578
356,3,837217667,65347
356,5,837219782,188085
356,5,837232392,55723
356,5,837236188,49193
377,3,837237496,162322
356,5,837237919,162322
377,3,837245502,194052
356,5,837246521,252302
356,4,837257683,81520
356,3,837258069,50855
377,4,837259487,225200
356,3,837262492,75104
356,4,837266107,227785
356,4,837267448,118065
377,4,837267730,118065
356,4,837269767,127590
377,3,837269858,127590
378,2,837274432,188785
356,4,837275264,260601
356,5,837281835,1643
356,3,837290171,160121
356,4,837298589,147987
377,4,837298662,147987
356,4,837302275,55811
356,3,837304476,135850
377,4,837307602,82401
377,4,837315992,89095
377,5,837317118,10306
356,5,837335500,212987
356,5,837352116,89662
377,4,837359161,30111
356,3,837360045,15995
378,4,837360631,30111
356,5,837362462,167809
278,4,837364458,21131
356,4,837366586,242500
356,4,837369666,246680
356,5,837373135,49816
356,5,837376151,13248
377,4,837381076,101822
377,4,837384966,11847
356,3,837390370,15867
356,4,837393561,140977
356,4,837410045,139200
377,4,837413058,259126
377,4,837421330,235634
356,5,837422151,62295
356,4,837427395,228178
356,5,837438476,195857
377,4,837439919,157346
356,4,837440363,177995
356,5,837443052,275416
356,3,837445560,248348
377,4,837447347,88596
377,5,837448115,167549
356,5,837454762,71391
377,4,837458452,95777
377,4,837466096,258888
356,4,837469473,197093
356,4,837472938,204848
295,4,837476985,116960
377,4,837480901,104577
377,5,837492673,206327
356,4,837499746,238136
356,1,837502953,121531
377,2,837503080,121531
377,4,837514367,222595
356,3,837516345,144722
356,3,837517180,8264
377,4,837519165,279417
356,5,837521652,44870
356,3,837522046,139506
356,5,837523022,109951
377,4,837523087,109951
356,4,837523583,114047
356,5,837526252,263193
356,4,837526552,223776
356,4,837527419,241728
356,5,837528208,270733
356,5,837528736,210925
377,4,837529276,100106
356,5,837530478,78314
356,3,837532013,101054
356,4,837532641,134609
378,3,837534285,105436
356,5,837534395,161744
278,4,837534551,230794
356,5,837542322,4984
356,5,837542809,211436
356,5,837544606,269193
356,4,837545855,272276
356,5,837550303,217153
356,5,837552420,201302
378,3,837553206,201302
377,3,837566244,216646
356,2,837597938,86002
356,3,837600503,152858
377,2,837602058,42392
377,3,837604560,142894
377,3,837609128,114223
377,4,837611615,72465
356,2,837613205,265273
356,4,837616846,198242
356,3,837617630,269947
356,4,837619489,92055
377,5,837619977,235459
356,5,837620681,153090
378,4,837621016,235459
356,5,837621558,51077
356,5,837622842,144104
377,3,837624040,259246
377,4,837626274,237171
356,2,837627160,231679
377,4,837627518,214480
356,3,837629547,8533
377,3,837634172,197591
356,3,837636716,74484
356,3,837637649,186337
356,5,837639170,98244
356,3,837640386,159095
356,5,837652705,8274
356,4,837653118,267168
356,5,837661954,168360
356,5,837664849,207663
356,5,837668161,98843
278,3,837670016,98843
377,4,837672227,154218
356,4,837678545,78548
377,4,837679860,224944
356,3,837684397,96990
356,4,837690793,126690
356,4,837699688,273780
377,5,837701106,110720
356,5,837702335,131125
378,3,837702456,59076
377,5,837703837,243530
377,4,837709091,77497
356,5,837710624,283022
377,3,837714223,86616
378,4,837714758,96664
278,2,837714915,96664
356,4,837716529,52363
377,4,837721026,197139
356,3,837722092,195579
377,4,837722237,195579
377,4,837724558,75848
356,3,837726825,56975
356,5,837742485,191167
356,5,837752994,124442
356,5,837754124,118631
377,4,837755946,176751
378,3,837759020,48568
356,4,837759057,233131
356,3,837762622,67936
356,4,837763522,215995
356,4,837765264,224719
356,3,837767517,31174
377,4,837767911,199597
377,1,837772090,253658
377,5,837773785,5068
377,3,837773922,173143
356,5,837776561,38760
356,5,837777031,130594
377,3,837778379,41618
356,5,837779870,125598
377,5,837780378,2501
356,4,837780411,130391
356,4,837781333,237128
356,4,837781356,172399
356,3,837782024,79561
356,4,837783471,72965
377,4,837783937,265147
377,3,837784318,163721
377,5,837784794,112768
377,4,837788909,239653
377,4,837790183,32423
377,3,837790854,108425
356,5,837796693,174332
356,5,837798278,221017
377,3,837799934,260899
377,4,837802379,249341
378,2,837802736,179849
377,5,837811464,112867
356,5,837824234,53021
356,3,837824950,96310
377,5,837826901,24350
356,4,837827308,164375
356,5,837831490,90529
295,3,837835322,262084
377,5,837840587,26992
356,5,837843955,91069
356,3,837848213,83189
377,5,837848667,119984
356,5,837861811,281628
356,4,837867238,248793
377,5,837867469,248793
356,4,837869815,176992
356,5,837894877,265638
377,4,837895628,78794
356,3,837895946,185973
356,4,837920449,8422
356,5,837931778,85404
377,5,837933047,160295
377,4,837948434,120206
278,2,838038229,62593
356,5,838041551,34921
175,4,838042081,96183
356,5,838045274,243487
356,4,838050948,136678
356,4,838060026,234411
377,4,838066110,235628
356,4,838066976,153216
377,4,838081616,148279
377,2,838114697,114191
356,5,838121158,223707
356,5,838121408,265407
377,4,838122059,143375
356,5,838123170,20731
356,4,838124720,125319
377,3,838126548,186674
356,5,838129368,197396
356,1,838133174,35187
377,3,838133332,35187
356,3,838137075,156972
356,5,838138889,251348
377,3,838147232,199685
377,3,838149234,264318
378,3,838153091,142562
377,4,838159662,150838
356,4,838189140,262545
356,4,838194415,223936
377,4,838194562,231710
377,5,838214727,102708
356,5,838223220,65535
175,5,838242924,218637
356,4,838246422,89321
356,5,838248820,212871
356,3,838253834,149115
356,5,838254904,13948
356,5,838265024,109636
356,4,838282766,76055
377,3,838287951,54538
377,5,838293583,94095
377,5,838298800,57426
356,3,838299771,113514
356,3,838309070,128261
377,4,838343211,196107
356,3,838365589,162557
356,5,838367156,220720
278,3,838382271,139876
377,4,838383631,216690
356,4,838387039,202284
377,3,838395928,29561
356,3,838404250,151262
377,3,838406034,151262
356,5,838411351,219048
377,5,838411517,219048
377,4,838426177,36506
377,4,838452929,224178
356,3,838453191,98680
356,5,838470075,2162
295,3,838474106,84726
356,5,838476117,29402
377,5,838483887,114471
356,3,838505595,84994
356,5,838509697,6974
356,3,838545570,3891
377,5,838548531,154806
